ID,Customer Age,Churn,CHI Score,CHI Score,Support Cases,Support,SP,SP,Logins,Blog Articles,Views,Days
"4,728",6,-,117,13,2,1,3,0,11,0,55,7
"4,729",6,-,112,83,1,0,3,3,33,1,57,4
"4,73",5,-,38,39,0,1,0,3,20,0,69,0
"4,731",6,-,17,17,0,0,0,0,21,0,27,5
"4,732",6,-,35,17,1,1,3,3,16,0,23,5
"4,733",6,-,18,3,0,0,0,0,2,0,0,13
"4,734",2,-,0,0,0,0,0,0,0,0,0,0
"4,735",6,-,51,10,0,3,0,3,6,2,2,8
"4,736",6,-,124,16,1,0,3,0,68,20,1,0
"4,737",6,-,124,29,0,0,0,0,32,1,86,0
"4,738",5,-,102,16,0,2,0,3,9,0,40,0
"4,739",6,-,57,55,2,5,2.5,0.5,5,0,0,3
"4,74",6,1.0,215,40,3,3,3,3,496,4,6,0
"4,741",1,-,0,0,0,0,0,0,0,0,0,0
"4,742",6,-,195,55,7,3,3,0,17,3,115,2
"4,743",6,-,149,76,1,0,3,0,65,1,171,28
"4,744",6,-,149,15,8,1,3,0,26,0,1018,3
"4,745",6,-,137,18,0,1,0,3,11,2,43,0
"4,746",6,-,59,10,0,4,0,3,12,0,6,1
"4,747",6,-,108,38,1,0,3,1,20,0,1,0
"4,748",5,-,189,29,2,1,3,0,29,1,5,0
"4,749",6,-,89,89,1,0,3,1,31,0,0,37
"4,75",6,-,107,3,1,0,3,0,57,1,64,1
"4,751",5,-,162,8,1,4,3,0,74,9,227,0
"4,752",6,-,85,19,0,2,0,3,37,0,0,4
"4,753",6,-,92,0,1,4,3,0.2,7,0,88,4
"4,754",6,-,128,40,1,1,3,3,46,6,33,3
"4,755",6,-,61,0,0,0,0,0,15,0,120,6
"4,756",5,-,89,22,1,1,3,3,5,0,796,1
"4,757",6,-,112,7,0,0,0,0,28,2,875,1
"4,758",6,-,0,26,0,1,0,3,11,0,0,16
"4,759",6,-,65,18,0,1,0,3,2,11,15,0
"4,76",6,-,176,44,0,0,0,0,12,2,1037,0
"4,761",4,-,7,7,1,1,0,0,34,0,0,0
"4,762",6,-,51,35,5,16,3,0,43,0,1,4
"4,763",1,-,0,0,0,0,0,0,0,0,0,0
"4,764",6,-,9,28,0,0,0,0,51,1,5,2
"4,765",6,-,0,7,0,1,0,3,9,0,0,10
"4,766",6,-,217,21,5,4,3,0.2,7,4,3267,0
"4,767",6,-,112,24,1,0,3,0,49,1,79,1
"4,768",6,-,87,61,0,0,0,0,22,1,33,31
"4,769",6,-,119,12,0,2,0,3,7,3,8,8
"4,77",6,-,47,13,2,0,3,0,1,0,0,1
"4,771",5,-,125,29,1,4,4,0.6,12,3,11,8
"4,772",6,-,2,4,0,0,0,0,8,0,0,3
"4,773",6,-,14,14,3,3,3,3,11,0,12,5
"4,774",6,-,175,55,8,0,3,0,0,1,119,0
"4,775",6,-,173,39,4,1,3,0.3,57,6,920,0
"4,776",6,-,66,30,0,0,0,0,25,7,2,0
"4,777",6,1.0,10,6,1,0,3,0,6,0,2,18
"4,778",6,-,126,40,2,3,3,0,39,4,0,0
"4,779",2,-,0,0,0,0,0,0,0,0,0,0
"4,78",5,-,38,38,1,1,3,3,24,0,8,31
"4,781",6,-,87,4,2,2,3,0,20,2,20,4
"4,782",6,-,0,23,0,1,0,3,1,1,0,6
"4,783",6,-,50,29,0,0,0,0,29,1,0,8
"4,784",6,-,156,2,3,1,3,0,60,0,0,3
"4,785",6,-,46,47,0,1,0,3,19,2,2,4
"4,786",5,-,0,22,1,1,0,3,17,0,1,6
"4,787",6,-,191,49,1,1,3,3,56,0,1511,0
"4,788",6,-,63,0,0,0,0,0,32,1,0,2
"4,789",5,-,52,31,0,5,0,3,44,4,26,4
"4,79",6,-,104,15,1,1,3,3,6,5,35,2
"4,791",6,-,92,49,1,3,3,0,41,4,137,0
"4,792",5,-,150,46,1,1,3,3,21,2,112,2
"4,793",6,1.0,80,55,2,0,3,0,33,0,13,0
"4,794",1,-,0,0,0,0,0,0,0,0,0,0
"4,795",4,-,15,15,2,2,3,3,34,0,0,0
"4,796",5,-,11,5,0,0,0,0,4,0,10,18
"4,797",6,-,149,14,0,4,0,3,62,0,440,1
"4,798",1,-,0,0,0,0,0,0,0,0,0,0
"4,799",6,-,25,25,1,1,3,3,19,0,0,3
"4,8",6,-,13,25,0,0,0,0,1,0,13,14
"4,801",6,-,77,7,0,0,0,0,30,3,690,2
"4,802",4,-,27,26,1,0,0,3,3,1,24,3
"4,803",5,-,124,37,1,4,3,0.4,36,4,856,2
"4,804",6,-,41,21,1,2,3,0,5,1,68,1
"4,805",5,-,126,52,0,4,0,3,4,2,99,1
"4,806",6,-,99,44,0,1,0,3,7,1,9,15
"4,807",6,-,85,57,1,1,3,3,4,3,51,2
"4,808",6,1.0,15,15,1,1,3,3,26,0,298,31
"4,809",6,-,107,87,4,2,3,0,0,1,1,2
"4,81",6,-,141,67,1,1,3,3,72,3,650,16
"4,811",6,-,94,1,0,0,0,0,4,1,44,5
"4,812",6,-,12,8,0,0,0,0,4,0,0,11
"4,813",6,-,130,45,3,3,2.5,2.5,118,0,0,4
"4,814",6,-,36,28,1,0,3,0,8,0,0,3
"4,815",5,1.0,56,65,0,1,0,3,66,2,20,0
"4,816",6,-,159,2,5,1,3,0,78,7,2587,0
"4,817",6,1.0,121,47,0,1,0,2,9,1,53,1
"4,818",6,-,0,0,0,0,0,0,0,0,9,31
"4,819",6,-,101,73,1,1,3,3,3,3,3,10
"4,82",6,-,101,15,0,0,0,0,10,2,2,0
"4,821",6,-,162,54,3,3,3,0,61,3,31,3
"4,822",5,-,217,9,8,0,3,0.4,132,0,10483,0
"4,823",6,-,140,15,3,13,3,0,4,0,139,1
"4,824",6,-,72,65,1,1,3,3,165,1,0,5
"4,825",3,-,0,0,0,0,0,0,4,0,0,0
"4,826",6,-,131,8,0,0,0,0,1,2,704,1
"4,827",6,-,0,0,0,0,0,0,0,0,26,31
"4,828",6,-,145,23,2,5,3,0.1,18,1,513,2
"4,829",5,-,150,22,0,3,0,3,44,0,93,0
"4,83",5,-,83,34,2,0,3,0,15,0,2,1
"4,831",6,-,90,26,0,3,0,3,4,0,90,1
"4,832",6,-,106,70,1,1,2,0.5,20,1,99,8
"4,833",6,-,70,53,0,2,0,3,1,0,24,12
"4,834",6,-,94,14,1,2,3,0,27,2,126,2
"4,835",2,-,0,0,0,0,0,0,0,0,0,0
"4,836",5,-,122,66,16,15,3,0,114,0,0,0
"4,837",4,-,0,25,1,1,3,3,16,0,35,0
"4,838",6,-,38,38,2,1,3,3,29,0,1,10
"4,839",6,-,0,0,0,0,0,0,7,0,0,5
"4,84",6,-,89,16,2,1,3,0,12,0,2,3
"4,841",6,-,48,39,0,0,0,0,15,0,0,1
"4,842",6,-,137,24,1,0,3,0,45,0,38,0
"4,843",6,-,0,0,0,0,0,0,0,0,0,31
"4,844",2,-,0,0,0,0,0,0,0,0,0,0
"4,845",5,-,78,54,0,0,0,0,1,0,0,9
"4,846",6,-,0,0,0,0,0,0,17,0,0,2
"4,847",5,-,175,115,4,5,3,0,125,3,0,3
"4,848",2,-,0,0,0,0,0,0,0,0,0,0
"4,849",6,-,74,38,0,0,0,0,32,4,2,2
"4,85",6,-,160,84,15,9,3,0,71,5,8,4
"4,851",5,-,63,54,2,0,3,0,6,0,0,1
"4,852",6,-,108,2,0,0,0,0,55,0,136,2
"4,853",6,-,0,4,0,0,0,0,7,0,10,12
"4,854",5,-,135,78,4,1,3,0,49,1,9,10
"4,855",4,-,95,44,4,3,3,0,42,0,0,0
"4,856",6,-,0,0,0,1,0,3,10,0,2,0
"4,857",6,-,119,100,2,0,3,0,1,2,22,0
"4,858",6,-,185,66,1,3,3,0,159,13,1219,0
"4,859",6,-,157,5,1,2,3,0,38,0,49,0
"4,86",6,-,103,80,0,1,0,3,10,1,80,3
"4,861",6,-,104,82,5,5,3,3,64,112,0,31
"4,862",4,-,77,72,1,1,3,3,16,1,34,0
"4,863",6,-,130,21,5,5,3,3,47,0,2,1
"4,864",6,-,192,31,1,8,2,0.1,14,1,314,1
"4,865",6,-,101,9,0,4,0,2.3,108,0,0,3
"4,866",4,-,62,6,2,1,3,3,2,3,2,0
"4,867",6,-,134,86,5,4,3,1,23,3,1,1
"4,868",6,-,108,20,2,4,3,0.2,40,2,78,1
"4,869",6,-,205,57,7,1,3,0,51,2,605,2
"4,87",6,-,0,0,0,0,0,0,0,0,0,0
"4,871",6,-,220,36,5,1,3,0,91,3,2,0
"4,872",6,-,101,1,0,0,0,0,5,0,558,0
"4,873",6,-,86,71,3,7,3,0,13,0,20,0
"4,874",6,-,37,13,0,1,0,3,5,0,2,3
"4,875",6,-,167,12,9,8,2.7,0.3,118,2,112,0
"4,876",4,-,20,54,0,1,0,3,30,1,5,0
"4,877",6,-,72,21,0,0,0,0,0,0,1266,3
"4,878",3,-,58,58,0,0,0,0,32,0,0,0
"4,879",1,-,0,0,0,0,0,0,0,0,0,0
"4,88",4,-,105,31,0,2,0,3,16,3,17,3
"4,881",5,-,81,11,0,0,0,0,36,17,37,2
"4,882",3,-,0,0,0,0,0,0,0,0,0,0
"4,883",5,-,24,57,0,7,0,3,2,1,2,6
"4,884",6,-,165,16,1,1,3,3,21,11,14148,0
"4,885",6,1.0,12,12,0,0,0,0,10,0,4,9
"4,886",1,-,0,0,0,0,0,0,0,0,0,0
"4,887",2,-,0,0,0,0,0,0,0,0,0,0
"4,888",5,-,115,13,1,1,3,3,293,3,247,1
"4,889",5,-,148,21,4,1,3,0,183,0,2,1
"4,89",5,-,119,13,1,0,3,0,8,2,117,0
"4,891",6,-,197,32,0,4,0,3,20,0,6,0
"4,892",6,-,7,7,0,0,0,0,16,0,0,2
"4,893",6,1.0,34,30,0,1,0,3,3,0,0,18
"4,894",6,-,85,19,0,0,0,0,81,0,72,0
"4,895",6,-,126,106,3,3,2.5,2.5,45,2,0,1
"4,896",5,-,22,6,0,0,0,0,8,0,43,6
"4,897",6,-,128,25,0,2,0,2,22,0,1,2
"4,898",6,-,123,5,0,4,0,3,1,2,959,0
"4,899",5,1.0,146,3,0,0,0,0,24,0,626,0
"4,9",5,1.0,101,10,0,0,0,0,12,6,1,1
"4,901",6,-,108,14,0,3,0,3,4,0,57,6
"4,902",6,-,74,15,0,3,0,3,13,1,29,4
"4,903",2,-,0,0,0,0,0,0,0,0,0,0
"4,904",5,-,49,6,1,1,0,3,10,0,11,4
"4,905",1,-,0,0,0,0,0,0,0,0,0,0
"4,906",6,-,143,134,0,0,0,0,218,1,26,0
"4,907",6,-,49,49,1,1,3,3,22,0,4,31
"4,908",6,-,22,38,0,1,0,3,48,0,92,3
"4,909",6,-,99,14,2,7,3,0,21,2,217,0
"4,91",6,-,11,11,1,1,3,3,13,0,1,4
"4,911",5,-,108,18,4,5,3,0,67,2,177,0
"4,912",6,-,74,23,0,1,0,3,16,0,1,3
"4,913",5,-,123,18,0,6,0,3,28,1,38,0
"4,914",5,-,0,0,0,0,0,0,2,0,144,4
"4,915",5,-,0,0,0,0,0,0,4,0,0,2
"4,916",3,-,9,9,0,0,0,0,44,0,0,0
"4,917",4,-,135,44,2,1,3,0,48,1,0,0
"4,918",6,-,0,7,0,0,0,0,30,0,11,12
"4,919",6,-,24,12,1,1,0,0,19,0,1,1
"4,92",5,-,108,18,0,0,0,0,1,0,1,11
"4,921",6,-,208,1,0,9,0,2.9,7,1,2371,0
"4,922",6,-,111,10,1,2,3,0,19,2,90,2
"4,923",5,-,93,33,0,1,0,3,62,1,89,3
"4,924",6,-,9,24,0,0,0,0,1,0,55,27
"4,925",6,1.0,57,53,2,2,2.5,2.5,13,1,0,11
"4,926",6,-,0,0,0,0,0,0,0,0,0,30
"4,927",6,-,57,47,0,1,0,3,12,1,14,31
"4,928",5,-,193,5,1,5,3,0,26,3,81,0
"4,929",4,-,46,46,0,0,0,0,68,0,0,0
"4,93",6,-,46,3,0,0,0,0,1,0,107,20
"4,931",6,-,65,17,0,0,0,0,6,2,13,2
"4,932",6,-,105,39,4,2,3,0,26,1,30,0
"4,933",3,-,0,0,0,0,0,0,12,0,0,0
"4,934",6,-,0,0,0,0,0,0,0,0,0,31
"4,935",6,-,75,18,5,2,3,0,1,1,3,3
"4,936",6,-,14,14,2,2,3,3,14,0,4,31
"4,937",6,-,127,43,13,9,3,0,157,3,432,0
"4,938",6,-,168,52,2,2,3,3,9,3,567,0
"4,939",6,-,42,68,1,1,3,3,9,1,949,3
"4,94",5,-,53,29,2,2,3,0.8,10,0,35,4
"4,941",5,-,0,0,0,0,0,0,4,0,0,22
"4,942",4,-,55,55,0,0,0,0,44,0,0,0
"4,943",5,-,74,67,3,0,3,0,13,2,0,0
"4,944",6,-,52,21,0,1,0,3,18,1,0,15
"4,945",6,-,70,11,0,1,0,3,5,2,12,2
"4,946",1,-,0,0,0,0,0,0,0,0,0,0
"4,947",6,-,137,81,2,2,3,3,76,7,21,1
"4,948",6,-,42,32,0,0,0,0,29,0,0,4
"4,949",6,-,0,0,0,0,0,0,1,0,0,3
"4,95",5,-,31,47,1,5,0,3,41,0,0,5
"4,951",2,-,0,0,0,0,0,0,0,0,0,0
"4,952",5,-,123,57,0,0,0,0,1,0,2,1
"4,953",6,-,114,57,1,0,3,0,63,5,3,10
"4,954",6,-,0,0,0,0,0,0,22,0,0,31
"4,955",6,-,76,19,0,0,0,0,2,0,0,1
"4,956",5,-,89,21,0,0,0,0,14,1,14,1
"4,957",5,-,43,61,0,1,0,3,157,0,5111,0
"4,958",5,-,0,0,0,0,0,0,0,0,0,0
"4,959",6,-,67,52,2,2,3,3,14,3,3,0
"4,96",5,-,52,32,4,2,3,0,6,0,7,8
"4,961",6,-,99,29,6,5,3,0,7,2,165,2
"4,962",6,-,33,33,2,2,3,3,15,0,0,6
"4,963",5,-,183,19,8,1,3,0,9,8,101,1
"4,964",6,-,83,83,0,1,0,3,146,0,0,16
"4,965",6,-,88,47,0,1,0,2,192,2,0,0
"4,966",6,-,7,0,2,1,3,0,20,0,0,23
"4,967",5,-,0,0,0,0,0,0,4,0,0,10
"4,968",5,-,25,6,0,1,0,3,22,0,57,2
"4,969",5,-,0,0,1,1,3,3,6,0,0,23
"4,97",6,-,0,7,0,0,0,0,20,0,0,7
"4,971",4,-,11,6,4,4,3,3,5,0,4,6
"4,972",2,-,0,0,0,0,0,0,0,0,0,0
"4,973",4,-,121,61,5,5,3,3,111,0,0,0
"4,974",5,-,84,8,4,1,3,0,7,0,7,2
"4,975",6,-,123,16,4,3,2.8,0.3,2,1,620,4
"4,976",6,-,143,19,1,0,3,0,4,7,99,2
"4,977",6,-,38,7,0,0,0,0,10,0,0,1
"4,978",5,-,154,131,0,1,0,3,42,2,8,2
"4,979",4,-,28,19,1,1,3,3,12,0,0,0
"4,98",5,-,0,0,0,0,0,0,7,0,6,20
"4,981",2,-,0,0,0,0,0,0,0,0,0,0
"4,982",5,-,170,38,10,11,3,0,30,5,1085,2
"4,983",5,-,143,9,5,7,3,0.2,27,2,273,0
"4,984",4,-,96,45,0,0,0,0,5,2,16,2
"4,985",5,-,87,33,1,1,3,0,64,0,63,1
"4,986",4,-,99,13,2,1,3.5,0.5,8,0,74,0
"4,987",5,-,22,29,1,0,3,0,8,1,0,3
"4,988",4,-,30,0,3,3,3,3,68,0,0,0
"4,989",4,-,88,83,0,0,0,0,70,1,0,1
"4,99",4,-,5,5,0,0,0,0,8,0,2,13
"4,991",4,-,59,0,1,1,3,3,57,0,96,0
"4,992",5,-,145,30,0,0,0,0,104,0,531,0
"4,993",5,-,118,20,0,4,0,3,18,5,68,1
"4,994",5,-,0,0,1,1,3,0,1,0,26,7
"4,995",5,-,39,2,3,2,3,0,41,0,11,0
"4,996",5,-,37,20,0,0,0,0,39,0,5,2
"4,997",5,-,0,0,1,0,3,0,18,0,0,8
"4,998",4,-,76,31,1,1,2,1,25,0,514,0
"4,999",5,-,9,8,0,2,0,3,3,0,0,3
5,5,-,5,29,0,1,0,3,6,0,7,4
"5,001",4,-,86,86,0,0,0,0,37,0,0,19
"5,002",5,-,151,5,0,1,0,3,4,3,293,0
"5,003",5,-,71,30,0,0,0,0,1,1,0,2
"5,004",1,-,0,0,0,0,0,0,0,0,0,0
"5,005",5,-,120,36,0,1,0,3,7,1,1389,0
"5,006",5,-,112,63,0,0,0,0,78,5,0,2
"5,007",5,-,26,5,4,4,3,3,23,0,13,0
"5,008",4,-,10,0,0,0,0,0,60,0,0,0
"5,009",5,-,75,75,6,5,3,0,94,2,16,21
"5,01",5,-,0,0,1,1,3,3,32,0,0,31
"5,011",4,-,89,6,0,2,0,3,15,1,75,0
"5,012",5,-,117,20,0,2,0,3,14,4,5,3
"5,013",5,-,162,137,4,4,2.5,2.5,42,1,1,5
"5,014",5,-,134,90,2,0,2.5,0.5,129,16,3,3
"5,015",4,-,7,7,1,1,3,3,54,0,0,0
"5,016",4,-,0,5,0,0,0,0,12,0,53,6
"5,017",4,-,59,44,1,1,3,3,33,1,1,0
"5,018",5,-,101,50,1,1,3,0,22,5,25,0
"5,019",5,-,77,42,0,1,0,3,11,0,0,10
"5,02",4,-,168,7,0,1,0,3,47,5,6955,0
"5,021",5,-,56,31,0,1,0,3,42,1,29,3
"5,022",5,-,81,16,4,4,3,0.1,17,0,33,3
"5,023",3,-,103,103,3,3,2.3,2.3,60,0,0,0
"5,024",4,-,5,5,1,1,3,3,70,0,0,0
"5,025",4,-,68,24,0,0,0,0,15,1,70,0
"5,026",5,-,61,2,0,4,0,3,27,0,68,3
"5,027",5,-,20,10,0,0,0,0,9,0,1,13
"5,028",5,-,81,71,1,1,3,3,33,4,4,1
"5,029",4,-,123,5,2,1,3,0,74,1,38,0
"5,03",5,-,133,62,1,0,3,0,58,5,5,0
"5,031",4,-,45,45,3,3,3,3,54,0,0,0
"5,032",5,-,122,6,4,4,3,0.1,70,0,5,1
"5,033",5,-,92,31,1,3,3,0,41,2,102,1
"5,034",5,-,233,208,0,0,0,0,397,11,2,1
"5,035",5,-,132,132,1,0,3,0,71,0,35,0
"5,036",5,-,131,7,3,0,3,0.7,23,4,43,2
"5,037",1,-,0,0,0,0,0,0,0,0,0,0
"5,038",5,-,101,96,0,1,0,3,35,1,3,13
"5,039",4,-,75,35,3,3,3,3,63,0,11,3
"5,04",5,-,0,20,0,2,0,2.5,12,0,4,3
"5,041",5,-,18,8,0,0,0,0,0,0,0,3
"5,042",5,-,94,21,1,1,3,3,22,1,19,6
"5,043",5,-,126,47,0,0,0,0,57,2,871,0
"5,044",5,-,136,63,2,0,3,0,22,8,101,0
"5,045",5,-,141,10,2,0,3,0,28,4,34,3
"5,046",4,-,16,0,1,0,3,0,5,0,0,4
"5,047",4,-,210,49,4,2,3,0,27,1,0,0
"5,048",5,-,59,39,2,2,3,3,6,2,0,4
"5,049",5,-,19,12,3,2,3,0,39,0,8,0
"5,05",5,-,99,26,2,3,3,0,21,2,27,20
"5,051",5,-,10,31,0,0,0,0,2,0,97,14
"5,052",3,1.0,0,40,0,4,0,3,58,0,254,12
"5,053",5,-,168,19,3,7,3,0,38,3,28,16
"5,054",5,-,132,34,9,1,3,0,15,6,126,1
"5,055",5,-,154,19,5,1,3,0,73,1,121,0
"5,056",4,-,101,101,1,1,3,3,70,4,0,6
"5,057",5,-,78,73,6,3,3,0,13,0,9,6
"5,058",5,-,172,29,11,8,3,0,28,9,59,0
"5,059",5,-,80,80,2,2,2.5,2.5,36,1,0,18
"5,06",3,-,0,0,0,0,0,0,0,0,0,0
"5,061",3,-,0,0,0,0,0,0,0,0,0,0
"5,062",2,-,0,0,0,0,0,0,0,0,0,0
"5,063",5,-,91,28,0,2,0,3,32,2,52,0
"5,064",5,-,138,47,0,0,0,0,17,1,1,3
"5,065",3,-,47,47,0,0,0,0,18,0,0,0
"5,066",5,-,18,18,1,1,2,2,9,0,5,6
"5,067",5,-,24,36,0,0,0,0,9,0,1,4
"5,068",4,-,54,54,6,6,3,3,72,0,0,0
"5,069",5,-,102,6,1,5,3,0.2,36,1,17,3
"5,07",5,-,17,38,0,0,0,0,18,0,50,0
"5,071",3,-,12,12,2,2,3,3,42,0,0,0
"5,072",5,-,0,0,0,0,0,0,0,0,0,31
"5,073",5,-,18,18,3,0,3,0,9,0,0,4
"5,074",5,-,172,124,7,3,3,0,24,7,613,0
"5,075",5,-,149,10,0,3,0,3,70,1,644,1
"5,076",4,-,139,7,2,10,3,0,57,1,284,2
"5,077",5,-,137,16,0,1,0,3,2,7,9,0
"5,078",5,-,150,10,0,1,0,0,43,0,906,3
"5,079",5,-,153,61,1,1,3,0,44,3,908,0
"5,08",5,-,5,5,0,0,0,0,6,0,41,31
"5,081",5,-,112,52,0,2,0,3,21,1,1,3
"5,082",3,-,5,5,0,0,0,0,32,0,0,0
"5,083",4,-,141,124,0,0,0,0,78,17,49,0
"5,084",5,-,86,73,3,3,3,3,61,2,7,10
"5,085",4,-,140,89,6,6,3,3,164,7,1,0
"5,086",5,-,0,0,0,0,0,0,2,0,0,31
"5,087",4,-,0,0,0,0,0,0,1,0,0,26
"5,088",5,-,44,9,0,1,0,3,9,0,80,4
"5,089",5,-,61,11,0,9,0,3,39,1,166,0
"5,09",5,-,78,27,3,2,3,0,1,2,2,0
"5,091",5,-,28,28,0,0,0,0,34,0,0,17
"5,092",5,-,77,16,2,2,2.5,0,7,2,16,1
"5,093",2,-,0,0,0,0,0,0,0,0,0,0
"5,094",5,-,0,0,0,1,0,3,10,0,1,14
"5,095",5,-,122,66,2,2,3,0,23,4,10,1
"5,096",5,-,33,33,0,0,0,0,8,1,0,3
"5,097",5,-,57,28,5,0,3,0,4,1,23,0
"5,098",5,-,0,6,0,2,0,3,32,0,3,2
"5,099",5,-,4,6,0,0,0,0,6,0,0,7
"5,1",5,-,136,17,0,7,0,3,74,1,288,0
"5,101",5,-,0,0,0,0,0,0,1,0,0,22
"5,102",4,-,175,3,1,0,3,0,135,1,11626,0
"5,103",5,-,101,45,3,2,3,0,29,3,52,1
"5,104",5,-,200,195,1,2,3,0,143,2,47,0
"5,105",4,-,112,41,11,7,3,0,230,0,0,0
"5,106",5,-,215,23,0,2,0,2.5,111,6,11,0
"5,107",5,-,148,32,0,2,0,3,44,2,125,2
"5,108",5,-,149,49,1,1,3,0,53,1,161,2
"5,109",4,-,125,42,2,0,3,0,57,5,12,0
"5,11",5,-,155,1,2,9,3,0,103,0,1,0
"5,111",5,-,0,0,0,0,0,0,9,0,0,7
"5,112",3,-,0,0,0,0,0,0,4,0,0,0
"5,113",5,-,48,6,0,2,0,2.5,7,0,2,1
"5,114",4,-,105,60,1,1,3,3,14,0,11,0
"5,115",5,-,84,84,4,4,3,3,213,0,0,1
"5,116",4,-,108,25,5,4,3,0,102,0,32,0
"5,117",2,-,0,0,0,0,0,0,0,0,0,0
"5,118",5,-,198,113,4,4,3,3,170,2,37,1
"5,119",5,-,70,11,0,0,0,0,61,3,58,2
"5,12",4,-,129,105,6,5,3,0,80,6,5,0
"5,121",4,-,149,96,5,4,3,0,52,76,0,0
"5,122",5,-,113,67,0,15,0,3,9,7,18,0
"5,123",5,-,55,40,0,1,0,3,7,0,0,9
"5,124",4,-,22,7,0,0,0,0,17,0,34,0
"5,125",4,-,178,63,1,0,2,2,37,1,10,1
"5,126",5,-,35,26,1,5,3,0,66,0,158,0
"5,127",4,-,145,78,4,4,3,3,6,1,176,0
"5,128",5,-,92,1,0,3,0,3,11,1,79,9
"5,129",4,-,143,55,3,2,2.7,0.1,60,4,5,0
"5,13",2,-,0,0,0,0,0,0,0,0,0,0
"5,131",3,-,0,0,0,0,0,0,0,0,0,0
"5,132",5,-,102,8,1,3,3,0,16,0,163,12
"5,133",4,-,85,70,0,0,0,0,24,3,1,13
"5,134",5,-,173,25,5,2,2.8,0.2,27,1,107,0
"5,135",5,-,117,20,0,1,0,3,35,1,178,0
"5,136",4,-,167,162,5,5,3,3,25,3,3,5
"5,137",4,-,55,26,1,0,3,0,28,1,9,3
"5,138",4,-,52,37,0,0,0,0,32,1,15,3
"5,139",5,-,138,0,1,2,3,0,22,0,4,4
"5,14",4,-,1,1,0,0,0,0,26,1,0,34
"5,141",5,-,149,15,0,5,0,3,21,5,593,2
"5,142",5,-,86,7,1,2,3,0,2,1,249,2
"5,143",4,-,131,28,8,5,3,0,10,1,94,0
"5,144",4,-,97,4,1,0,3,0,32,2,2,0
"5,145",5,-,56,6,1,1,3,0,3,0,3,13
"5,146",3,-,32,32,0,0,0,0,16,1,0,0
"5,147",5,-,117,62,8,5,3,0,143,0,15,0
"5,148",5,-,132,17,2,2,3,3,39,8,23,0
"5,149",4,-,0,5,1,1,3,3,7,0,1,0
"5,15",4,-,0,5,0,0,0,0,14,0,125,14
"5,151",4,-,32,12,2,2,3,3,58,0,7,12
"5,152",4,-,140,109,16,8,3,0,47,2,0,3
"5,153",1,-,0,0,0,0,0,0,0,0,0,0
"5,154",4,-,60,60,2,2,2.5,2.5,52,0,0,0
"5,155",4,-,91,30,1,1,3,0.5,5,0,1,4
"5,156",1,-,0,0,0,0,0,0,0,0,0,0
"5,157",5,-,132,24,2,5,3,0,98,40,2408,0
"5,158",5,-,0,0,0,0,0,0,11,0,5,20
"5,159",5,-,121,11,0,5,0,3,63,2,422,0
"5,16",5,-,108,78,1,4,2,0.6,38,4,0,16
"5,161",4,-,203,9,0,5,0,3,16,2,7,0
"5,162",5,-,97,22,1,1,2,2,20,2,28,0
"5,163",3,-,0,0,0,0,0,0,0,0,0,0
"5,164",5,-,168,2,0,6,0,3,52,1,49,3
"5,165",5,-,15,38,0,1,0,3,105,0,64,0
"5,166",5,-,198,10,1,9,3,0.1,28,2,716,0
"5,167",5,-,32,22,0,1,0,0,0,0,58,4
"5,168",4,-,20,2,3,3,3,3,6,0,82,3
"5,169",4,-,97,97,3,3,3,3,106,34,0,34
"5,17",5,-,43,32,1,2,3,0,18,0,121,9
"5,171",5,-,103,22,2,7,3,0,17,3,42,0
"5,172",2,-,0,0,0,0,0,0,0,0,0,0
"5,173",4,-,86,51,0,1,0,3,83,1,13,0
"5,174",4,-,181,176,1,1,0,0,76,5,0,0
"5,175",4,-,11,6,3,3,3,3,1,0,12,3
"5,176",3,-,53,53,0,0,0,0,16,2,0,0
"5,177",5,-,68,38,0,3,0,3.7,18,1,19,0
"5,178",5,-,87,74,2,2,3,3,26,0,1,2
"5,179",5,-,12,38,2,17,3,0,29,0,91,11
"5,18",3,-,0,0,0,0,0,0,4,0,0,0
"5,181",5,-,95,28,0,1,0,3,30,0,4,3
"5,182",5,-,76,55,6,5,3,0,16,0,3,0
"5,183",5,-,111,85,1,0,3,0,30,2,2,1
"5,184",4,-,146,146,3,3,3.3,3.3,344,2,0,0
"5,185",4,-,74,74,1,1,2,2,61,0,0,0
"5,186",2,-,0,0,0,0,0,0,0,0,0,0
"5,187",2,-,0,0,0,0,0,0,0,0,0,0
"5,188",5,-,0,5,0,0,0,0,7,0,48,0
"5,189",4,-,41,93,0,10,0,3,108,0,65,1
"5,19",5,-,88,56,1,0,3,0,61,1,1,2
"5,191",5,-,10,11,0,1,0,3,9,0,1,4
"5,192",3,-,49,49,0,0,0,0,18,1,0,0
"5,193",5,-,40,40,0,0,0,0,4,0,0,0
"5,194",3,-,108,108,0,0,0,0,108,0,0,0
"5,195",5,-,91,63,4,3,3,3,43,3,45,1
"5,196",4,-,56,11,5,5,3,3,37,0,89,0
"5,197",5,-,0,5,0,0,0,0,46,0,85,3
"5,198",5,-,117,53,0,0,0,0,41,2,3051,3
"5,199",5,-,112,46,0,4,0,3,5,1,7,0
"5,2",5,-,182,5,3,3,3,0,1,1,132,1
"5,201",5,-,20,31,0,3,0,3,76,0,144,4
"5,202",3,-,0,0,2,2,3,3,18,0,0,0
